FamilyName	Subfamily	Tribe	Genus	Species	HostFamily	HostGenus	HostSpecies	HostCommonName
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus	oblongifolia	Mexican blue oak
Miridae	Mirinae	Mirini	Neoborops	vigilax	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Ectopiocerus	anthracinus	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Knightomiris	distinctus	Fagaceae	Quercus	emoryi	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	cochise	Fagaceae	Quercus	emoryi	NULL
Miridae	Mirinae	Mirini	Phytocoris	decurvatus	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Neoborops	vigilax	Fagaceae	Quercus	oblongifolia	Mexican blue oak
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	cochise	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus		NULL
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Occidentodema	sp	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Galbinocoris	caepa	Fagaceae	Quercus		NULL
Issidae	Issinae	Thioniini	Picumna	chinai	Fagaceae	Quercus		NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	rufistigma	Fagaceae	Quercus	turbinella	Sonoran scrub oak
Miridae	Mirinae	Mirini	Lygocoris	deraeocoroides	Fagaceae	Quercus	reticulata	NULL
Miridae	Mirinae	Mirini	Phytocoris	aurora	Fagaceae	Quercus	reticulata	NULL
Miridae	Mirinae	Mirini	Phytocoris	navajo	Fagaceae	Quercus	reticulata	NULL
Miridae	Orthotylinae	Orthotylini	Dichaetocoris	anasazi	Fagaceae	Quercus	reticulata	NULL
Miridae	Phylinae	Phylini	Occidentodema	polhemusi	Fagaceae	Quercus	reticulata	NULL
Miridae	Mirinae	Mirini	Knightomiris	distinctus	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Roburocoris	grandiculus	Fagaceae	Quercus	arizonica	NULL
Miridae	Phylinae	Phylini	Viscacoris	phoradendronae				mistletoe on oak
Miridae	Phylinae	Phylini	Atractotomus	ovatus	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Mirinae	Mirini	Phytocoris	chihuahuanae	Fagaceae	Quercus	arizonica	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	apache	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Phytocoris	intermontanus	Fagaceae	Quercus	arizonica	NULL
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Phytocoris	navajo	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Phytocoris	hypoleucoides	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Phylinae	Phylini	Atractotomus	quercinus	Fagaceae	Quercus	undulata	NULL
Miridae	Mirinae	Mirini	Knightomiris	distinctus	Fagaceae	Quercus	undulata	NULL
Miridae	Mirinae	Mirini	Knightomiris	distinctus	Fagaceae	Quercus	undulata	wavyleaf oak
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	cochise	Fagaceae	Quercus	undulata	NULL
Miridae	Orthotylinae	Orthotylini	Pilophoropsis	quercicola	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus	oblongifolia	Mexican blue oak
Membracidae	Smiliinae	Smiliini	Ashmeadea	carinata	Fagaceae	Quercus	kelloggii	NULL
Miridae	Orthotylinae	Ceratocapsini	Pilophoropsidea	fascipennis	Fagaceae	Quercus	sp	oak
Issidae	Issinae	Thioniini	Thionia	producta				oak
Membracidae	Smiliinae	Smiliini	Ashmeadea	carinata				oak
Membracidae	Smiliinae	Smiliini	Ophiderma	compacta	Fagaceae	Quercus		NULL
Miridae	Mirinae	Mirini	Neoborops	vigilax	Fagaceae	Quercus	reticulata	NULL
Miridae	Mirinae	Mirini	Lygocoris	deraeocoroides	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Lygocoris	deraeocoroides	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Mirinae	Mirini	Phytocoris	hypoleucoides	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Phytocoris	navajo	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	hypoleucoides	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	sp	Fagaceae	Quercus	sp	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	sp	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Phytocoris	conspurcatus	Fagaceae	Quercus	emoryi	NULL
Aetalionidae	Aetalioninae	Aetalionini	Aetalion	nervosopunctatum	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Grandolobus	grandis	Fagaceae	Quercus	gambelii	NULL
Cicadidae	Cicadinae	Cryptotympanini	Diceroprocta	arizona	Fagaceae	Quercus	sp	oak
Reduviidae	Phymatinae	Phymatini	Phymata	americana				oak
Coreidae	unknown	unknown	Gen	sp				oak
Reduviidae	Phymatinae	Phymatini	Phymata	americana	Compositae	unkown		oak
Pentatomidae	Discocephalinae	Discocephalini	Lineostethus	tenebricornis	Fagaceae	Quercus		oak
Issidae	Issinae	Thioniini	Picumna	chinai	Fagaceae	Quercus	arizonica	NULL
Reduviidae	Phymatinae	Phymatini	Phymata	rossi				oak
Miridae	Phylinae	Phylini	Tuxedo	elongatus	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Bisulcopsallus	huachucae	Fagaceae	Quercus	turbinella	NULL
Miridae	Phylinae	Phylini	Bisulcopsallus	huachucae	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Atractotomus	ovatus	Fagaceae	Quercus	turbinella	NULL
Miridae	Phylinae	Pilophorini	Pilophorus	exiguus	Fagaceae	Quercus	turbinella	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus	turbinella	Sonoran scrub oak
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus	sp	oak
Miridae	Mirinae	Mirini	Phytocoris	arizonensis	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Phytocoris	decurvatus	Fagaceae	Quercus	turbinella	NULL
Miridae	Orthotylinae	Orthotylini	Dichaetocoris	anasazi	Fagaceae	Quercus	turbinella	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	garryae	Fagaceae	Quercus	turbinella	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	ute	Fagaceae	Quercus	turbinella	NULL
Miridae	Isometopinae	Myiommini	Corticoris	unicolor	Fagaceae	Quercus	sp	NULL
Miridae	Isometopinae	Myiommini	Corticoris	unicolor	Fagaceae	Quercus	turbinella	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	acutus	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Occidentodema	polhemusi	Fagaceae	Quercus	gambelii	Gambel oak
Miridae	Phylinae	Phylini	Atractotomus	ovatus	Fagaceae	Quercus	gambelii	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	brevis	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Phylini	Occidentodema	polhemusi	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Phylini	Occidentodema	sp	Fagaceae	Quercus	gambelii	NULL
Flatidae	Flatinae	Nephesini	Ormenis	barberi	Fagaceae	Quercus		NULL
Miridae	Mirinae	Mirini	Irbisia	serrata	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	apache	Fagaceae	Quercus		NULL
Miridae	Phylinae	Phylini	Atractotomus	acaciae				oak
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Irbisia	serrata	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Atractotomus	quercinus				oak
Miridae	Phylinae	Phylini	Atractotomus	balli				oak
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi				oak
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus	arizonica	Arizona white oak
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	turbinella	NULL
Miridae	Phylinae	Pronotocrepini	Teleorhinus	tephrosicola	Fagaceae	Quercus	turbinella	NULL
Miridae	Phylinae	Phylini	Atractotomus	quercinus	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Phytocoris	aesculinus	Fagaceae	Quercus	oblongifolia	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	sp	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Dichrooscytus	uhleri	Fagaceae	Quercus	turbinella	Sonoran scrub oak
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	gilensis	Fagaceae	Quercus	turbinella	NULL
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus	turbinella	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus	emoryi	Emory oak
Miridae	Mirinae	Mirini	Phytocoris	decurvatus	Fagaceae	Quercus	emoryi	NULL
Miridae	Mirinae	Mirini	Phytocoris	inops	Fagaceae	Quercus	emoryi	NULL
Miridae	Mirinae	Mirini	Phytocoris	quercicola	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Phytocoris	quercinus	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Phytocoris	quercinus	Fagaceae	Quercus	arizonica	NULL
Miridae	Phylinae	Phylini	Roburocoris	exiguus	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Neoborops	vigilax	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Phytocoris	apache	Fagaceae	Quercus	arizonica	NULL
Miridae	Mirinae	Mirini	Phytocoris	inops	Fagaceae	Quercus	arizonica	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	sp				oak
Membracidae	Smiliinae	Smiliini	Telamonanthe	rileyi				oak
Cicadidae	Tibicininae	Tibicinini	Okanagana	hesperia	Fagaceae	Quercus	pungens	NULL
Miridae	Phylinae	Phylini	Tuxedo	nicholi	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Tuxedo	cruralis	Fagaceae	Quercus	turbinella	NULL
Miridae	Phylinae	Phylini	Roburocoris	exiguus	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Irbisia	serrata	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Phytocoris	rubroornatus	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Phytocoris	decurvatus				oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Tetraleurodes	sp	Fagaceae	Quercus	sp	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Trialeurodes	pseudoblongifoliae	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Pronotocrepini	Teleorhinus	tephrosicola	Fagaceae	Quercus		NULL
Miridae	Phylinae	Phylini	Ceratopsallus	pintoi	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Phoenicocoris	nevadensis	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Atractotomus	ovatus	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Knightomiris	distinctus	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Lygocoris	deraeocoroides	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Lygocoris	deraeocoroides	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	apache	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Phytocoris	apache	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Phytocoris	apache	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Dichrooscytus	uhleri	Fagaceae	Quercus	sp	oak
Miridae	Mirinae	Mirini	Phytocoris	inops	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Phytocoris	inops	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Phytocoris	intermontanus	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	quercinus	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	gilensis	Fagaceae	Quercus	sp	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	gilensis	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	ute	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Phylinae	Pronotocrepini	Teleorhinus	tephrosicola	Fagaceae	Quercus	arizonica	NULL
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	arizonica	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	teton	Fagaceae	Quercus	arizonica	NULL
Miridae	Phylinae	Phylini	Bisulcopsallus	fuscipunctatus	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Megalopsallus	nicholi	Fagaceae	Quercus	arizonica	NULL
Miridae	Phylinae	Phylini	Tuxedo	nicholi	Fagaceae	Quercus	arizonica	NULL
Miridae	Phylinae	Phylini	Tuxedo	nicholi	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	reticulata	NULL
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Phylinae	Phylini	Atractotomus	ovatus	Fagaceae	Quercus	reticulata	NULL
Miridae	Mirinae	Mirini	Knightomiris	distinctus	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Mirinae	Mirini	Phytocoris	inops	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	cochise	Fagaceae	Quercus	hypoleucoides	NULL
Miridae	Phylinae	Phylini	Roburocoris	maculosus	Fagaceae	Quercus	rugosa	NULL
Miridae	Phylinae	Phylini	Ceratopsallus	quercicola	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Isometopinae	Myiommini	Corticoris	unicolor	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Deraeocorinae	Deraeocorini	Eurychilopterella	barberi	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Phytocoris	relativus	Fagaceae	Quercus	turbinella	NULL
Cicadellidae	Deltocephalinae	Athysanini	Colladonus	belli				oak
Cicadellidae	Deltocephalinae	Pendarini	Paraphlepsius (Paraphysius)	lascivius				oak
Cicadellidae	Deltocephalinae	Chiasmini	Exitianus	exitiosus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Polyglyptini	Publilia	modesta	Fagaceae	Quercus		NULL
Membracidae	Darninae	Darnini	Stictopelta	nova	Fagaceae	Quercus		oak
Membracidae	Smiliinae	Polyglyptini	Publilia	modesta	Fagaceae	Quercus		oak
Miridae	Mirinae	Mirini	Lygus	hesperus	Fagaceae	Quercus	oblongifolia	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	nigrocinctus	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Phytocoris	navajo	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Phytocoris	intermontanus	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	virginianus	NULL
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	oblongifolia	NULL
Miridae	Mirinae	Mirini	Phytocoris	navajo	Fagaceae	Quercus	rugosa	NULL
Membracidae	Smiliinae	Smiliini	Atymna	simplex	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Ashmeadea	carinata	Fagaceae	Quercus	sp	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	apache	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	reticulata	NULL
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuropleurocelus	nigrans	Fagaceae	Quercus	sp	oak
Miridae	Bryocorinae	Eccritotarsini	Halticotoma	valida				oak
Flatidae	Flatinae	Nephesini	Ormenis	saucia	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Chlamydatus	monilipes	Fagaceae			oak
Miridae	Phylinae	Phylini	Atractotomus	nicholi	Fabaceae	Acacia		oak
Issidae	Issinae	Thioniini	Picumna	chinai	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Amastrini	Vanduzea	laeta	Fagaceae	Quercus		NULL
Pentatomidae	Pentatominae	Pentatomini	Dendrocoris	humeralis				oak
Membracidae	Smiliinae	Smiliini	Ashmeadea	carinata	Fagaceae	Quercus		NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	sp	NULL
Fulgoridae	Amyclinae	Amyclini	Amycle	pinyonae	Fagaceae	Quercus	arizonica	NULL
Cicadellidae	Agalliinae	Agalliini	Ceratagallia (Aceratagallia)	uhleri				oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Pealius	sp	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Roburocoris	grandiculus	Fagaceae	Quercus	turbinella	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	brevis	Fagaceae	Quercus	turbinella	NULL
Miridae	Mirinae	Mirini	Phytocoris	decurvatus	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Phylini	Occidentodema	polhemusi	Fagaceae	Quercus	turbinella	NULL
Miridae	Phylinae	Phylini	Occidentodema	sp	Fagaceae	Quercus	turbinella	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus	turbinella	Sonoran sandmat
Miridae	Orthotylinae	Orthotylini	Hadronema	pictum	Fagaceae	Quercus	turbinella	NULL
Miridae	Orthotylinae	Orthotylini	Orthotylus	sp	Fagaceae	Quercus	turbinella	Sonoran scrub oak
Aphididae	Phyllaphidinae	Phyllaphidinae_none	Stegophylla	sp	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Roburocoris	maculosus	Fagaceae	Quercus	turbinella	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus				oak
Miridae	Phylinae	Phylini	Plagiognathus	modestus	Fagaceae	Quercus	alba	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus	stellata	post oak
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	forfex	Fagaceae	Quercus	muehlenbergii	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	davisi	Fagaceae	Quercus	stellata	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	velutina	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	alba	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	veluntia	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	alba	white oak
Miridae	Orthotylinae	Ceratocapsini	Pilophoropsidea	camelus	Fagaceae	Quercus	stellata	post oak
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus	douglasii	oak
Miridae	Phylinae	Phylini	Ceratopsallus	pantherinus	Fagaceae	Quercus		NULL
Miridae	Phylinae	Phylini	Ceratopsallus	pantherinus	Fagaceae	Quercus	sp	NULL
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Pealius	maskelli	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	californicus	Fagaceae	Quercus		live oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	pasaniae	Fagaceae	Quercus	densiflora	NULL
Aphididae	Phyllaphidinae	Phyllaphidinae_none	Stegophylla	quercicola	Fagaceae	Quercus		oak
Pentatomidae	Pentatominae	Pentatomini	Dendrocoris	arizonensis	Fagaceae	Quercus	sp	white oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	ilex	NULL
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuroplatus	coronatus	Fagaceae	Quercus	agrifolia	Coast Live Oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuroplatus	gelatinosus	Fagaceae	Quercus	agrifolia	Coast Live Oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Tuberculoides)	annulatus	Fagaceae	Quercus	sp	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Tetraleurodes	perileuca	Fagaceae	Quercus	agrifolia	Coast Live Oak
Miridae	Phylinae	Phylini	Rubeospineus	truncatus	Fagaceae	Quercus	agrifolia	NULL
Aphididae	Calaphidinae	Panaphidini	Tuberculatus	sp	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Myzocallis)	boerneri	Fagaceae	Quercus	ilex	NULL
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	pasaniae	Fagaceae	Lithocarpus	densiflorus	tanoak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Trialeurodes	tentaculatus	Fagaceae	Quercus	agrifolia	Coast Live Oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Tetraleurodes	sp	Fagaceae	Quercus	agrifolia	Coast Live Oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Trialeurodes	tentaculatus	Fagaceae	Quercus	sp	oak
Aphididae	Phyllaphidinae	Phyllaphidinae_none	Stegophylla	davisi	Fagaceae	Quercus	agrifolia	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Agrioaphis)	castanicola	Fagaceae	Quercus		NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	walshii	Fagaceae	Quercus	rubra	NULL
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	californicus	Fagaceae	Quercus	agrifolia	NULL
Aphididae	Phyllaphidinae	Phyllaphidinae_none	Stegophylla	quercifoliae	Fagaceae	Quercus	agrifolia	NULL
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuroplatus	gelatinosus	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Calaphidini	Euceraphis	punctipennis	Fagaceae	Quercus	rubra	NULL
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Tetraleurodes	sp	Fagaceae	Quercus	sp	live oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis	agrifolicola	Fagaceae	Quercus	wislizeni	live oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis	agrifolicola	Fagaceae	Quercus	wislizeni	interior live oak
Miridae	Phylinae	Phylini	Tuxedo	flavicollis	Fagaceae	Quercus	sp	Hooker oak
Miridae	Mirinae	Mirini	Irbisia	solani	Fagaceae	Quercus	lobata	NULL
Miridae	Phylinae	Phylini	Tuxedo	flavicollis	Fagaceae	Quercus	lobata	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	shastan	Fagaceae	Quercus	lobata	NULL
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Tuberculoides)	sp	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus	sp	Fagaceae	Quercus	douglasii	blue oak
Miridae	Mirinae	Mirini	Irbisia	incomperta	Fagaceae	Quercus	wislizeni	NULL
Miridae	Mirinae	Mirini	Irbisia	incomperta	Fagaceae	Quercus		NULL
Miridae	Mirinae	Mirini	Irbisia	solani	Fagaceae	Quercus	douglasii	NULL
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus	wislizeni	NULL
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus	douglasii	NULL
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus	lobata	NULL
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus		NULL
Aphididae	Thelaxinae	Thelaxinae_none	Thelaxes	californica	Fagaceae	Quercus	kelloggii	black oak
Aphididae	Thelaxinae	Thelaxinae_none	Thelaxes	californica	Fagaceae	Quercus	kelloggii	California black oak
Aphididae	Aphidinae	Macrosiphini	Dysaphis (Dysaphis)	foeniculus	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Neosymydobius	sp	Fagaceae	Quercus		oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	sp	Fagaceae	Quercus	kelloggii	California black oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	sp	Fagaceae	Quercus	douglasii	blue oak
Phylloxeridae	Phylloxerinae	Phylloxerini	Phylloxera	tuberculifera	Fagaceae	Quercus	sp	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Tetraleurodes	perileuca	Fagaceae	Quercus	sp	oak
Aphididae	Drepanosiphinae	Drepanosiphinae_none	Drepanaphis	acerifoliae	Fagaceae	Quercus	sp	oak
Aphididae	Chaitophorinae	Chaitophorini	Periphyllus	sp	Fagaceae	Quercus	sp	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuroplatus	coronatus	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	californicus	Fagaceae	Quercus	sp	oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vanduzii	Fagaceae	Quercus		NULL
Aphididae	Phyllaphidinae	Phyllaphidinae_none	Stegophylla	quercicola	Fagaceae	Quercus	agrifolia	Coast Live Oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	punctata	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Callifornicallis)	agrifolicola	Fagaceae	Quercus	sp	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Trialeurodes	bellissima	Fagaceae	Quercus	agrifolia	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuropleurocelus	sp	Fagaceae	Quercus	agrifolia	Coast Live Oak
Aphididae	Calaphidinae	Panaphidini	Tuberculatus (Pacificallis)	maureri	Fagaceae	Quercus	kelloggii	California black oak
Aphididae	Aphidinae	Macrosiphini	Hyadaphis	foeniculi	Fagaceae	Quercus	sp	oak
